"fa href","title","title href","discourse-tag","discourse-tag href","discourse-tags__tag-separator","discourse-tag 2","discourse-tag href 2","discourse-tags__tag-separator 2","discourse-tag 3","discourse-tag href 3","avatar src","latest href","avatar src 2","badge-posts href","number","number 2","post-activity href","relative-date","group-ds-students href","group-ds-students href 2","group-ds-students href 3","avatar src 3","group-ds-students href 4","avatar src 4","avatar src 5"
"","Which subject to choose in jan term","https://discourse.onlinedegree.iitm.ac.in/t/which-subject-to-choose-in-jan-term/161071","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","miscellaneous","https://discourse.onlinedegree.iitm.ac.in/tag/miscellaneous","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/21f3000745/48/638_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f1001065","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3002293/48/92210_2.png","https://discourse.onlinedegree.iitm.ac.in/t/which-subject-to-choose-in-jan-term/161071/1","4","233","https://discourse.onlinedegree.iitm.ac.in/t/which-subject-to-choose-in-jan-term/161071/5","11d","https://discourse.onlinedegree.iitm.ac.in/u/21f3000745","https://discourse.onlinedegree.iitm.ac.in/u/22f3002293","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/u/adityach1","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/adityach1/48/67114_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1001065/48/62698_2.png"
"","GA2 - Deployment Tools - Discussion Thread [TDS May 2025]","https://discourse.onlinedegree.iitm.ac.in/t/ga2-deployment-tools-discussion-thread-tds-may-2025/173525","term2-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term2-2025",",","graded-assignment","https://discourse.onlinedegree.iitm.ac.in/tag/graded-assignment","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/s.anand/48/15264_2.png","https://discourse.onlinedegree.iitm.ac.in/u/22f3002798","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/bhuvan/48/121831_2.png","https://discourse.onlinedegree.iitm.ac.in/t/ga2-deployment-tools-discussion-thread-tds-may-2025/173525/1","127","1.1k","https://discourse.onlinedegree.iitm.ac.in/t/ga2-deployment-tools-discussion-thread-tds-may-2025/173525/135","12d","https://discourse.onlinedegree.iitm.ac.in/u/bhuvan","https://discourse.onlinedegree.iitm.ac.in/u/siddharth_m","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/siddharth_m/48/66955_2.png","","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3002798/48/68573_2.png"
"[object Object]","Project1 - Virtual TA - Discussion Thread [TDS May 2025]","https://discourse.onlinedegree.iitm.ac.in/t/project1-virtual-ta-discussion-thread-tds-may-2025/176077","term2-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term2-2025",",","tds-project-1","https://discourse.onlinedegree.iitm.ac.in/tag/tds-project-1","","","","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png","https://discourse.onlinedegree.iitm.ac.in/u/23f2004496","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/project1-virtual-ta-discussion-thread-tds-may-2025/176077/1","398","2.7k","https://discourse.onlinedegree.iitm.ac.in/t/project1-virtual-ta-discussion-thread-tds-may-2025/176077/409","14m","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://discourse.onlinedegree.iitm.ac.in/u/karvy","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/karvy/48/67600_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f1002231","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1002231/48/78871_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2004496/48/68308_2.png"
"","GA3 - Large Language Models - Discussion Thread [TDS Jan 2025]","https://discourse.onlinedegree.iitm.ac.in/t/ga3-large-language-models-discussion-thread-tds-jan-2025/163247","announcement","https://discourse.onlinedegree.iitm.ac.in/tag/announcement",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","graded-assignment","https://discourse.onlinedegree.iitm.ac.in/tag/graded-assignment","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/s.anand/48/15264_2.png","https://discourse.onlinedegree.iitm.ac.in/u/hritikroshan_hrm","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/21f3002277/48/12741_2.png","https://discourse.onlinedegree.iitm.ac.in/t/ga3-large-language-models-discussion-thread-tds-jan-2025/163247/1","148","1.3k","https://discourse.onlinedegree.iitm.ac.in/t/ga3-large-language-models-discussion-thread-tds-jan-2025/163247/167","12d","https://discourse.onlinedegree.iitm.ac.in/u/21f3002277","https://discourse.onlinedegree.iitm.ac.in/u/sudhishnarayan","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/sudhishnarayan/48/66833_2.png","","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/hritikroshan_hrm/48/66975_2.png"
"","Error for Vector Databases (1 mark)","https://discourse.onlinedegree.iitm.ac.in/t/error-for-vector-databases-1-mark/176823","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level",",","term3-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term3-2025","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3000940/48/120128_2.png","https://discourse.onlinedegree.iitm.ac.in/u/hritikroshan_hrm","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/hritikroshan_hrm/48/66975_2.png","https://discourse.onlinedegree.iitm.ac.in/t/error-for-vector-databases-1-mark/176823/1","1","77","https://discourse.onlinedegree.iitm.ac.in/t/error-for-vector-databases-1-mark/176823/2","12d","https://discourse.onlinedegree.iitm.ac.in/u/22f3000940","","","","","",""
"","Project 1 deadline extension","https://discourse.onlinedegree.iitm.ac.in/t/project-1-deadline-extension/176644","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level",",","term2-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term2-2025","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f3001439/48/87894_2.png","https://discourse.onlinedegree.iitm.ac.in/u/22f3003226","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f1001753/48/47479_2.png","https://discourse.onlinedegree.iitm.ac.in/t/project-1-deadline-extension/176644/1","9","201","https://discourse.onlinedegree.iitm.ac.in/t/project-1-deadline-extension/176644/10","12d","https://discourse.onlinedegree.iitm.ac.in/u/23f3001439","https://discourse.onlinedegree.iitm.ac.in/u/22f1001753","https://discourse.onlinedegree.iitm.ac.in/u/rajat_raj","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/rajat_raj/48/119975_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f3001435","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f3001435/48/66883_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3003226/48/97251_2.png"
"[object Object]","Subject: Request for Clarification on Assignment Submission Status (GA1, GA2, GA3)","https://discourse.onlinedegree.iitm.ac.in/t/subject-request-for-clarification-on-assignment-submission-status-ga1-ga2-ga3/176851","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level",",","course-portal","https://discourse.onlinedegree.iitm.ac.in/tag/course-portal","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/duttg/48/20179_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/subject-request-for-clarification-on-assignment-submission-status-ga1-ga2-ga3/176851/1","1","59","https://discourse.onlinedegree.iitm.ac.in/t/subject-request-for-clarification-on-assignment-submission-status-ga1-ga2-ga3/176851/2","12d","https://discourse.onlinedegree.iitm.ac.in/u/duttg","","","","","",""
"","GA1 - Development Tools - Discussion Thread [TDS May 2025]","https://discourse.onlinedegree.iitm.ac.in/t/ga1-development-tools-discussion-thread-tds-may-2025/173524","term2-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term2-2025",",","graded-assignment","https://discourse.onlinedegree.iitm.ac.in/tag/graded-assignment","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/s.anand/48/15264_2.png","https://discourse.onlinedegree.iitm.ac.in/u/21f3000813","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/advaith52/48/67172_2.png","https://discourse.onlinedegree.iitm.ac.in/t/ga1-development-tools-discussion-thread-tds-may-2025/173524/1","80","1.2k","https://discourse.onlinedegree.iitm.ac.in/t/ga1-development-tools-discussion-thread-tds-may-2025/173524/86","14d","https://discourse.onlinedegree.iitm.ac.in/u/advaith52","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://discourse.onlinedegree.iitm.ac.in/u/hritikroshan_hrm","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/hritikroshan_hrm/48/66975_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/21f3000813/48/12622_2.png"
"[object Object]","How to manage tds?","https://discourse.onlinedegree.iitm.ac.in/t/how-to-manage-tds/176754","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level",",","term2-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term2-2025","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1000931/48/66730_2.png","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/hritikroshan_hrm/48/66975_2.png","https://discourse.onlinedegree.iitm.ac.in/t/how-to-manage-tds/176754/1","6","94","https://discourse.onlinedegree.iitm.ac.in/t/how-to-manage-tds/176754/7","14d","https://discourse.onlinedegree.iitm.ac.in/u/23f1000931","https://discourse.onlinedegree.iitm.ac.in/u/hritikroshan_hrm","","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png","","",""
"","Vercel deployement error","https://discourse.onlinedegree.iitm.ac.in/t/vercel-deployement-error/176789","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level",",","term2-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term2-2025","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f3003724/48/68806_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f3003724","","https://discourse.onlinedegree.iitm.ac.in/t/vercel-deployement-error/176789/1","0","54","https://discourse.onlinedegree.iitm.ac.in/t/vercel-deployement-error/176789/1","14d","","","","","","",""
"[object Object]","Tds: assignment is not submitting","https://discourse.onlinedegree.iitm.ac.in/t/tds-assignment-is-not-submitting/166189","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level",",","graded-assignment","https://discourse.onlinedegree.iitm.ac.in/tag/graded-assignment","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f3002530/48/66753_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/tds-assignment-is-not-submitting/166189/1","20","152","https://discourse.onlinedegree.iitm.ac.in/t/tds-assignment-is-not-submitting/166189/25","14d","https://discourse.onlinedegree.iitm.ac.in/u/23f3002530","https://discourse.onlinedegree.iitm.ac.in/u/shriaviator","https://discourse.onlinedegree.iitm.ac.in/u/23f2000232","https://avatars.discourse-cdn.com/v4/letter/s/59ef9b/48.png","https://discourse.onlinedegree.iitm.ac.in/u/dnyanu27","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2000232/48/67018_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/dnyanu27/48/70017_2.png"
"","LLM CLI Tool Error– Model Authentication Issue with Models other OpenAI models","https://discourse.onlinedegree.iitm.ac.in/t/llm-cli-tool-error-model-authentication-issue-with-models-other-openai-models/176603","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","term2-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term2-2025","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/meikanda_sivam/48/67712_2.png","https://discourse.onlinedegree.iitm.ac.in/u/meikanda_sivam","","https://discourse.onlinedegree.iitm.ac.in/t/llm-cli-tool-error-model-authentication-issue-with-models-other-openai-models/176603/1","0","53","https://discourse.onlinedegree.iitm.ac.in/t/llm-cli-tool-error-model-authentication-issue-with-models-other-openai-models/176603/1","17d","","","","","","",""
"","TDS marks not updated on portal","https://discourse.onlinedegree.iitm.ac.in/t/tds-marks-not-updated-on-portal/176243","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level",",","term2-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term2-2025","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/yamanpareek/48/68611_2.png","https://discourse.onlinedegree.iitm.ac.in/u/24f1001758","","https://discourse.onlinedegree.iitm.ac.in/t/tds-marks-not-updated-on-portal/176243/1","1","65","https://discourse.onlinedegree.iitm.ac.in/t/tds-marks-not-updated-on-portal/176243/2","18d","https://discourse.onlinedegree.iitm.ac.in/u/yamanpareek","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/24f1001758/48/66883_2.png"
"","Github actions - Error while running the demo shown in video","https://discourse.onlinedegree.iitm.ac.in/t/github-actions-error-while-running-the-demo-shown-in-video/176357","term2-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term2-2025",",","week-2","https://discourse.onlinedegree.iitm.ac.in/tag/week-2",",","lec-clarification","https://discourse.onlinedegree.iitm.ac.in/tag/lec-clarification","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3002149/48/126915_2.png","https://discourse.onlinedegree.iitm.ac.in/u/22f3002149","","https://discourse.onlinedegree.iitm.ac.in/t/github-actions-error-while-running-the-demo-shown-in-video/176357/1","0","44","https://discourse.onlinedegree.iitm.ac.in/t/github-actions-error-while-running-the-demo-shown-in-video/176357/1","20d","","","","","","",""
"","Tds score issue","https://discourse.onlinedegree.iitm.ac.in/t/tds-score-issue/176060","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","tds","https://discourse.onlinedegree.iitm.ac.in/tag/tds","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3002456/48/99986_2.png","https://discourse.onlinedegree.iitm.ac.in/u/21f3000813","https://avatars.discourse-cdn.com/v4/letter/s/59ef9b/48.png","https://discourse.onlinedegree.iitm.ac.in/t/tds-score-issue/176060/1","2","98","https://discourse.onlinedegree.iitm.ac.in/t/tds-score-issue/176060/4","20d","https://discourse.onlinedegree.iitm.ac.in/u/22f3002456","https://discourse.onlinedegree.iitm.ac.in/u/shriaviator","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/21f3000813/48/12622_2.png","","",""
"","Clarification on Email ID for GitHub Account Submission for TDS Course Assignment","https://discourse.onlinedegree.iitm.ac.in/t/clarification-on-email-id-for-github-account-submission-for-tds-course-assignment/176323","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level",",","term2-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term2-2025","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/priyank/48/66833_2.png","https://discourse.onlinedegree.iitm.ac.in/u/22f3003023","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3003023/48/119245_2.png","https://discourse.onlinedegree.iitm.ac.in/t/clarification-on-email-id-for-github-account-submission-for-tds-course-assignment/176323/1","1","53","https://discourse.onlinedegree.iitm.ac.in/t/clarification-on-email-id-for-github-account-submission-for-tds-course-assignment/176323/2","20d","https://discourse.onlinedegree.iitm.ac.in/u/priyank","","","","","",""
"","Issue Creating Google Cloud Project – “You must select a parent organization or folder” (Module 2, Q11 - TDS)","https://discourse.onlinedegree.iitm.ac.in/t/issue-creating-google-cloud-project-you-must-select-a-parent-organization-or-folder-module-2-q11-tds/176223","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level",",","term2-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term2-2025",",","graded-assignment","https://discourse.onlinedegree.iitm.ac.in/tag/graded-assignment","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/21f3000697/48/8382_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://avatars.discourse-cdn.com/v4/letter/s/59ef9b/48.png","https://discourse.onlinedegree.iitm.ac.in/t/issue-creating-google-cloud-project-you-must-select-a-parent-organization-or-folder-module-2-q11-tds/176223/1","2","83","https://discourse.onlinedegree.iitm.ac.in/t/issue-creating-google-cloud-project-you-must-select-a-parent-organization-or-folder-module-2-q11-tds/176223/5","20d","https://discourse.onlinedegree.iitm.ac.in/u/21f3000697","https://discourse.onlinedegree.iitm.ac.in/u/shriaviator","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png"
